"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
310978	1644				CONF	181	340	210	1335	1232	1064	329	0	0	0	false		0	0		1040			2340		253					0	0	0	0	-1392	0	430					WEALTH MANAGEMENT REVENUE	DEATH BENEFIT	MANAGEMENT FEES	Origination Support	WMC - PROVISION FOR LOAN SALE LOSSES	LOAN FEES	Holding Company Additional Investment									
311050					CONF							0	0	0	0	false		0	0												0	0	0	0																							
311144					CONF							0	0	0	0	false		-42	0												0	0	0	0																			adj for AOCI				
311256					CONF							0	0	0	0	false		0	0												0	0	0	0																							
311265					CONF							0	0	-2	0	true		-38	0												0	0	0	0																Year end amounts improperly cleared		Due to the financial audit for 2021 we had to make adjusting entries of -$38K.	Audited financial audit adjustments				
311603					CONF							0	0	0	0	false		0	0												0	0	0	0																							
311658					CONF							0	0	0	0	false		0	0												0	0	0	0																							
311845					CONF	-77732	10488	5982	32052	-36308	56031	0	0	0	0	false		0	0				2656	13588		65609		21884	20674		0	0	0	0				-3123				Loan Fair Value	Gain on sale of branches	Ancillary Fee Income	Software Amortization and Maintenance	Mark To Market on Swaps	Mark To Market on MSR Hedge								0	0	
311939					CONF							0	0	0	0	false		0	0												0	0	0	0																							
312244					CONF							0	0	0	0	false		0	0												0	0	0	0																							
312356					CONF							0	0	0	0	false		0	0												0	0	0	0																							
313009					CONF							0	0	0	0	false		0	0												0	0	0	0																							
313157					CONF							0	0	0	0	true		0	0												0	0	0	0														Subordinated Debt				Our Bank Holding Company, Seiling BancShares, Inc., received 7 million in Subordinated Debt.  Two million remains in the Holding Company account and 5 million was added to Tier 1 Capital of Seiling State Bank.					
313223					CONF							0	0	0	0	false		0	0												0	0	0	0																							
313577					CONF							0	0	0	0	false		0	0												0	0	0	0																							
314257					CONF							0	0	0	0	false		-1061	0												0	0	0	0																			Effective Dating to correctly accrue for expense paid in 2022				
314444					CONF							0	0	0	0	false		15	0												0	0	0	0																			Adjustment for dep/income on assets from prior period				
315656					CONF							0	0	0	0	false		0	0												0	0	0	0																							
316840	3068	0	0	0	CONF	16001	5000	13000	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	10853	0	6622	0	0	2402	0	0	0	0	0					0	0	0	Tax Refund Transfer Fees	Contract Termination Fee	Legal Settlement													
316859					CONF							0	0	0	0	false		0	0												0	0	0	0																							
316934					CONF							0	0	0	0	false		0	0												0	0	0	0																FDIC Recommended Accrual-1 Substandard Loan							
317258					CONF							0	0	0	0	false		0	0												0	0	0	0																							
317342					CONF	1213			18210			0	0	9950	0	false		0	0					5790		8622			3002		0	0	0	0								Mortgage Fee Income			Accrued CBT Acquisition and Conversion Cost					Adj  to allowance RE acquisition of Commonwealth Bank							
317379					CONF							0	0	0	0	false		0	0												0	0	0	0																							
317650					CONF							0	0	0	0	false		0	0												0	0	0	0																							
318639	0	0	20	0	CONF	0	0	0	14	4	0	0	0	0	0	false	0	0	0	0	0	1	0	20	6	0	0	0	0	0	0	0	0	0					0	0	0				PROF FEES	SOFTWARE & LICENSE											
318974					CONF							0	0	0	0	false		0	0												0	0	0	0		0		0																			
319047					CONF							0	0	0	0	false		0	0												0	0	0	0																							
319458					CONF							0	0	0	0	false		0	0												0	0	0	0					125																		
319551					CONF							0	0	0	0	false		0	0												0	0	0	0																							
320034					CONF							250	0	0	0	false		0	0												0	0	0	0														moved from bank's holding co. to surplus acct									
320052			204		CONF				628			0	0	0	0	false		0	0							1009			276	180	0	0	0	0								Bank Owned Minerals-Lease Proceeds			Software Maintenance												
320070					CONF							0	0	0	0	false		0	0												0	0	0	0																							
320119					CONF	2873	2208	2173	8504	2782		0	0	0	0	false		0	0		2882							3455			0	0	0	0	7490	0	-13400					Fees from Factoring	Fees from Safekeeping	Fees from Cash Management	Cost of Outsourcing	Foreign Representative Office Expenses				Reversal of allowance on loans							
321152	0	0	0	0	CONF	0	0	0	0	0	0	2160	0	0	0	false	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0					0	0	0							Capital Injection from Parent									
321255	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
321273					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital contribution from holding company									
321330					CONF							0	0	-6	0	false		0	0												0	0	0	0																Change in reserve for off balance sheet credit risk							
321947	218	0	235	0	CONF	0	0	0	635	0	0	0	0	0	0	false	0	0	0	0	173	0	0	0	0	705	327	0	100	106	0	0	0	0					0	0	404				Computer Software Maint Fees												
322449					CONF							0	0	0	0	false		0	0												0	0	0	0																			year end accounting adjustment on pension				
322476					CONF							0	0	0	0	false		0	0												0	0	0	0																							
322551					CONF							0	0	0	0	false		0	0												0	0	0	0		0																					
323204					CONF							0	0	0	0	false		0	0												0	0	0	0																							
323651					CONF							0	0	0	0	false		0	0												0	0	0	0																							
324153					CONF							0	0	0	0	false		0	0												0	0	0	0																							
324229					CONF							0	0	0	0	false		0	0												0	0	0	0																							
324256					CONF							0	0	0	0	false		0	0												0	0	0	0																							
324340					CONF							13	0	0	0	false		0	0		534			1933		2263			753	608	0	0	0	0														EMPLOYEE STOCK PURCHASE PLAN									
324854					CONF							0	0	0	0	false		0	0												0	0	0	0																							
324863	373	0	0	363	CONF	522	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	331	0	1363	0	0	0	424	0	0	0	0					0	0	0	SECONDARY MARKET & SRP FEES															
324975					CONF							0	0	0	0	false		0	0												0	0	0	0											15												
325141	44	0	27	1	CONF	0	0	0	0	0	0	0	0	0	0	false	36	0	0	0	0	16	95	0	72	534	82	0	299	118	0	0	0	0					0	0	37																
325459					CONF							0	0	0	0	false		30	0												0	0	0	0																			Fed and State 2021 tax adjusted per bank CPA firm				
325534					CONF							0	0	0	0	false		0	0												0	0	0	0																							
326054					CONF							0	0	0	0	false		0	0												0	0	0	0																							
326344					CONF							0	0	0	0	false		0	0												0	0	0	0																							
326858					CONF							0	0	0	0	false		0	0												0	0	0	0																							
326979					CONF							0	0	0	0	false		0	0												0	0	0	0																							
327220					CONF							0	0	0	0	false		0	0												0	0	0	0																							
327305	476				CONF	133			380			0	0	0	0	false		0	0		197					780			324		0	0	0	0								VISA MARKETING INCENTIVE BONUS			INTERNET BANKING EXPENSE												
327435					CONF							0	0	0	0	false		0	0												0	0	0	0																							
327556					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital injection				We received a $2,000,000 contribution from our holding company.					
327855					CONF							0	0	0	0	false		0	0												0	0	0	0																							
328058	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
328357					CONF	475			160			0	0	0	0	false		0	0					402					107		0	0	0	0								Compliance Fee			Deposit Related Expense												
328656					CONF							0	0	0	0	false		0	0												0	0	0	0																							
328777	1003				CONF	138	741					0	0	0	0	false		0	0		580			2922		1274		733			0	0	0	0								SBIC investment gain	Unrealized gain on swaps														
329149					CONF							0	0	0	0	false		0	0												0	0	0	0																							
329345					CONF							0	0	0	0	false		0	0												0	0	0	0																							
329550					CONF							0	0	0	0	false		0	0												0	0	0	0														Received CDFI FA Grant at Holding Company, distributed to Bank									
329952	271		97	32	CONF				89	82		0	0	0	0	false	67	0	0			49	856	746	140	87	208		429	150	0	0	0	0						3	41				comptroller exp	merchant exp											
330239					CONF							0	0	0	0	false		0	0												0	0	0	0																							
330248					CONF							0	0	0	0	false		0	0												0	0	0	0																							
330855	1310				CONF	16500			1078			0	0	0	0	false		0	0					2193		3700			1650		0	0	0	0								Contract Services			Servicing Expense												
330873	0	0	0	0	CONF	0	0	0	150	0	0	0	0	0	0	false	0	0	0	0	0	0	0	109	0	0	0	203	0	153	0	0	0	0					0	0	0				Computer Software												
330949					CONF							0	0	0	0	false		0	0												0	0	0	0																							
331076					CONF							0	0	0	0	false		0	0												0	0	0	0																							
331375					CONF							0	0	0	0	false		0	0												0	0	0	0																							
331544					CONF							0	0	0	0	false		0	0												0	0	0	0																							
331713					CONF							0	0	0	0	false		0	0												0	0	0	0																							
332224					CONF							15000	0	0	0	false		0	0												0	0	0	0														Capital contribution to subsidiary									
332345					CONF							0	0	0	0	false		0	0												0	0	0	0																							
332402					CONF							0	0	0	0	false		0	0												0	0	0	0																							
332671					CONF							0	0	0	0	false		0	0												0	0	0	0																							
332756					CONF							0	0	0	0	false		0	0												0	0	0	0																							
333034					CONF							0	0	0	0	false		0	0												0	0	0	0																							
333203	278	0	0	0	CONF	347	0	0	528	0	0	0	0	0	0	false	0	0	0	0	274	0	295	0	0	1018	0	0	397	0	0	0	0	0					0	0	0	MERCHANT PROGRAM INCOME			VERMONT FRANCHISE TAXES												
333650					CONF							0	0	0	0	false		0	0												0	0	0	0																							
333856	4	0	56	34	CONF	0	0	0	156	0	0	0	0	0	0	false	43	0	0	0	47	14	12	265	70	381	30	17	179	64	0	0	0	0					19	0	25				INTERNET BAKING EXPENSE												
333940	9	0	18	17	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	1	0	7	3	0	14	0	37	0	0	0	0	0	0	0					0	0	0																
334264					CONF							0	0	0	0	false		0	0												0	0	0	0																							
335346					CONF							0	0	0	0	false		0	0												0	0	0	0																							
336147					CONF							0	0	0	0	false		0	0												0	0	0	0																							
336361					CONF							0	0	0	0	false		0	0												0	0	0	0																							
336576					CONF							0	0	0	0	false		374	0												0	0	0	0																			Correction of FASB 91 Accounting Error				
336950					CONF							0	0	0	0	false		0	0												0	0	0	0																ADJUST PER EXAM							
337340					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital injection from holding company-issued new sub debt									
338646					CONF							0	0	0	0	false		0	0												0	0	0	0																							
338851	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
338945					CONF							0	0	0	0	false		-91	0												0	0	0	0																			Convert accrual method vacation & PTO time earned				
339072					CONF	-1109	110	119	2615			0	0	0	0	false		0	0					2724				1674		922	0	0	0	0								Net Change in Fair Values - LHFS	Inspection Fees	Credit Enhancement Accrual	Net Change in Fair Values - Derivatives												
339353					CONF							0	0	0	0	false		0	0												0	0	0	0																			Backdated entry not reflected in capital figure				
339456	695	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1157	630	0	0	0	0	452	0	0	0	0	0					0	0	0																
339607					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
339773	1216	0	0	0	CONF	1038	1062	0	903	0	0	0	0	0	0	false	0	0	0	0	376	0	0	2557	0	674	0	0	0	0	0	0	0	0					0	0	0	Other Income	Swap Fee Income		Professional Services												
339858	11999	1426	0	0	CONF	-62521	4576	3628	0	0	0	0	0	0	0	false	0	0	0	0	4330	0	40285	67387	0	22431	0	0	0	0	0	0	0	0					0	0	0	Net loss on derivative contracts held for purposes other than trading	Letters of credit fees	Net gain on foreign exchange transactions													
339876					CONF							0	0	0	0	false		15	0												0	0	0	0																			End of year adjustments				
340135	646	0	0	0	CONF	1153	0	0	1444	647	454	0	0	0	0	false	0	0	0	0	426	0	0	0	0	1610	0	0	441	0	0	0	0	0					0	0	0	Pharos Capital			Software and amortization expense	Online banking	Loan and collection expense										
340144					CONF							102	67	0	0	false		0	0												0	0	0	0														Vesting of Restricted Stock & Stock Options	Director Incentive Paid in Stock								
340256					CONF							0	0	0	0	false		0	0												0	0	0	0																							
340443					CONF							0	0	0	0	false		0	0												0	0	0	0																Unused commitment allocation							
